"","GEO","Total_energy_supply","GDPpc","Population","Inflation","Verified_emissions","Agriculture","Industry","Manufacturing"
"1","Austria",0.821400445201149,0.92638435473248,0.876281043144737,0.407590387752179,0.8617713399438,0.435000008838891,0.675826166080789,0.640892416770707
"2","Belgium",0.860866021130765,0.919410980918243,0.891363963866136,0.319637850013975,0.882192636885092,0.360017099773161,0.67666881516336,0.639213477677105
"3","Bulgaria",0.767636522748182,0.764979635049554,0.867788839417907,0.0182019329253517,0.865105276619088,0.188781513641406,0.365452733627893,0.699024299913083
"4","Cyprus",0.597511199120882,0.874734839366125,0.766244648335772,-0.240480533043894,0.762034172804963,-0.164669324278043,0.193034827778267,0.041580740928509
"5","Denmark",0.769964031846697,0.942413395703908,0.853636325673685,0.223740926474114,0.845287880118762,0.360903035997841,0.608979958539422,0.546827077923411
"6","Estonia",0.683743086712958,0.842661671441495,0.774027945908757,1,0.828996972271237,-0.125917938011988,0.228892441853383,0.151015304285836
"7","Finland",0.820252542883032,0.924958602521439,0.851887443503804,0.639181265979612,0.86425125898378,0.477756033561565,0.613330461875639,0.575866606142301
"8","France",0.983196870015953,0.911458035035229,0.988990762871142,0.19612004345553,0.92914025012032,1,0.9031290522361,0.861774960265835
"9","Germany",1,0.918567421388643,1,0.490988442477247,1,0.881931357855299,1,1
"10","Greece",0.79316763732445,0.854116538035485,0.890399688102321,-0.522969841941078,0.89453257213508,0.584062747944731,0.55619090703986,0.48498759149086
"11","Hungary",0.794379422681703,0.814570681627299,0.884748018188541,0.703381213041574,0.840729995704886,0.367859719704695,0.514476502760114,0.487953112809965
"12","Ireland",0.745497165908275,0.92772535899471,0.842968761428458,0.23729407715588,0.847915675908267,0.212813155305369,0.578972655829343,0.578997120923149
"13","Italy",0.942447282028531,0.896003129190025,0.983970393856741,0.288725177061797,0.946153150389493,0.974372948093078,0.902178638372122,0.878270261990579
"14","Latvia",0.660404251027215,0.822240336901315,0.797281131503173,0.430427377391853,0.744230459557929,-0.00430652537391974,0.233087966482097,0.161278567166784
"15","Lithuania",0.697431565098759,0.826258899661772,0.818426162729012,0.322154762010632,0.791569049362728,0.0285846421979539,0.333721926636038,0.282125584675298
"16","Luxembourg",0.65324687206842,1,0.725356241680391,0.569444349051384,0.726629318974246,-0.475318240887601,0.267311656798179,0.158783126359739
"17","Malta",0.52472231196615,0.86508912144071,0.711986149991985,0.569480741306053,0.722967775232574,-0.572867611462497,0.0674945392427181,0.0012245740317006
"18","Netherlands",0.885663679464837,0.928823097589496,0.913849375329744,0.321818696208277,0.914844062183426,0.72751543634562,0.750970795972191,0.689788404899018
"19","Poland",0.906080583175499,0.814424199129936,0.958725779123234,0.0770355846879443,0.956793569662785,0.702983744011828,0.723738308592358,0.660231137245102
"20","Portugal",0.786372735454547,0.853586702732774,0.887794562799079,0.562672252066497,0.852969281930678,0.403001144852524,0.566902062081815,0.510001735977895
"21","Romania",0.817125194969144,0.78357221287123,0.923367005566982,0.844891200914869,0.878287109183933,0.565519743085633,0.608423712522829,0.560039727157897
"22","Slovenia",0.695249298235259,0.860596988113999,0.79855724588333,0.401730542315761,0.790803705981426,-0.0234844865379108,0.373801227089257,0.327712534577653
"23","Spain",0.920114101812882,0.878766013974602,0.969897478463493,0.100616478765817,0.932128922040261,0.942556034803239,0.850938999708045,0.781991455279185
"24","Sweden",0.851621946342841,0.942323568838031,0.883098350526022,0.233576657172682,0.846833483174448,0.552956101976751,0.700061058418604,0.659124300584483
"25","United Kingdom",0.957314940662604,0.913654782332888,0.987411605131134,0.560233533136136,0.963461335309388,0.722093901097003,0.903120419093154,0.84012492875931
