"","GEO","Total_energy_supply","GDPpc","Population","Inflation","Verified_emissions","Agriculture","Industry","Manufacturing"
"1","Austria",0.821803096850128,0.927712931307291,0.876088628193519,0.509444575464511,0.861713323058555,0.435000008838891,0.675826166080789,0.640892416770707
"2","Belgium",0.859143030049759,0.920526670063229,0.891238661081851,0.486574597163395,0.88282445912422,0.360017099773161,0.67666881516336,0.639213477677105
"3","Bulgaria",0.774861700847953,0.766336643559863,0.86822639021844,0.277092032313449,0.870607422256242,0.188781513641406,0.365452733627893,0.699024299913083
"4","Cyprus",0.610043111289842,0.883123582454767,0.765934285262037,0.416238028547667,0.768362380502876,-0.164669324278043,0.193034827778267,0.041580740928509
"5","Denmark",0.771086471965162,0.943725854127692,0.853535273439551,0.588111330513134,0.840687672232471,0.360903035997841,0.608979958539422,0.546827077923411
"6","Estonia",0.676207230693121,0.839482655567966,0.774339503892308,1,0.82286933928008,-0.125917938011988,0.228892441853383,0.151015304285836
"7","Finland",0.823027871083203,0.926182511308928,0.851762054590295,0.734221686577854,0.863489823896395,0.477756033561565,0.613330461875639,0.575866606142301
"8","France",0.98447288977441,0.912886994618453,0.988856235534362,0.289400702813828,0.92895600486253,1,0.9031290522361,0.861774960265835
"9","Germany",1,0.918944197696282,1,0.372146237992137,1,0.881931357855299,1,1
"10","Greece",0.804693840720708,0.859293201345519,0.890931534100423,-0.0690279980055451,0.898910148752861,0.584062747944731,0.55619090703986,0.48498759149086
"11","Hungary",0.798523418188216,0.814332102407313,0.885031939002371,0.714562389593198,0.847782871129452,0.367859719704695,0.514476502760114,0.487953112809965
"12","Ireland",0.750763796072288,0.928525368963522,0.842805869425139,0.565799540390338,0.855620618045206,0.212813155305369,0.578972655829343,0.578997120923149
"13","Italy",0.947048724500997,0.899678414348851,0.983481060819625,0.384685621618872,0.952821035182299,0.974372948093078,0.902178638372122,0.878270261990579
"14","Latvia",0.66291761183131,0.819832381266605,0.797989049926949,0.895447901140029,0.747798538192101,-0.00430652537391974,0.233087966482097,0.161278567166784
"15","Lithuania",0.703160998772812,0.823003976082805,0.819104823666378,0.675830056504968,0.780206721192507,0.0285846421979539,0.333721926636038,0.282125584675298
"16","Luxembourg",0.656778456012767,1,0.724195309815975,0.805165966930129,0.756452946086659,-0.475318240887601,0.267311656798179,0.158783126359739
"17","Malta",0.535598389379824,0.861671481038914,0.711321556602766,0.53198514592109,0.733287381749838,-0.572867611462497,0.0674945392427181,0.0012245740317006
"18","Netherlands",0.888828063692472,0.930337145984348,0.913824417088013,0.359707511002349,0.911863437301506,0.72751543634562,0.750970795972191,0.689788404899018
"19","Poland",0.907070897291528,0.81504457923147,0.95890267261056,0.584761092423755,0.956698917042517,0.702983744011828,0.723738308592358,0.660231137245102
"20","Portugal",0.787647790765036,0.853829404135633,0.888229162170867,-0.0974463181077425,0.85666254933365,0.403001144852524,0.566902062081815,0.510001735977895
"21","Romania",0.826020815140191,0.777946728556632,0.923709430109593,0.927320290987089,0.886286232315129,0.565519743085633,0.608423712522829,0.560039727157897
"22","Slovenia",0.69858055518281,0.862106088787742,0.798602403775417,0.119731141315005,0.794125119425342,-0.0234844865379108,0.373801227089257,0.327712534577653
"23","Spain",0.927132417399596,0.881352981341148,0.970222896957992,-0.0287172447644413,0.939564385197811,0.942556034803239,0.850938999708045,0.781991455279185
"24","Sweden",0.854518844678715,0.943032888707617,0.882765242765111,0.249644035137838,0.847978989769044,0.552956101976751,0.700061058418604,0.659124300584483
"25","United Kingdom",0.960331544620681,0.916621318324125,0.987191707814248,0.400614359649153,0.967989045960597,0.722093901097003,0.903120419093154,0.84012492875931
