Free Allocation,Emission Cap,Permit Price,Outputs,Emissions,Profits
0.5263157894736842,1173.289016365619,63.37614695987914,"(91.55963260059977, 91.55963260059796, 91.55963260000556, 216.55963259736325, 216.55963260852292, 216.5596325979613, 91.54955988166871, 91.54955932984822, 91.59569779787975)","(83.31654465294821, 85.9642448518746, 89.83592131854284, 214.55212025371296, 214.1839954103147, 214.61305364996085, 89.87676579370927, 90.41148034057173, 90.5348901032303)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.5789473684210527,1290.617918002181,56.33175159453913,"(109.17062101378326, 109.17062101378558, 109.17062101369403, 234.17060761205053, 234.1706612189009, 234.1706076120535, 94.63452809435263, 94.75672891079614, 94.69212521320041)","(101.73480752855829, 104.14382276669107, 107.56881853812658, 232.31993380073254, 231.97409720986332, 232.37183640034135, 93.09040507256493, 93.70249204668848, 93.71170463861816)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.631578947368421,1407.9468196387431,49.28321061823439,"(126.79197345441244, 126.79197345440461, 126.79197345441621, 251.79198701861168, 251.79196893301153, 251.79196893301105, 97.75375999482303, 97.75381175243861, 97.7547226672584)","(120.2154763396978, 122.3690350348275, 125.32045932319458, 250.11059233423094, 249.78466575070593, 250.1495176943921, 96.34686908187787, 96.78944457005659, 96.86076349405833)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.6842105263157894,1525.275721275305,42.24119845341241,"(144.39700386752725, 144.3970038684048, 144.39700386828181, 269.3970306188909, 269.39699495117253, 269.3969949512356, 100.78999043438756, 100.78999046454689, 100.78999037500208)","(138.73943618393892, 140.61879445448244, 143.06595058958231, 267.89774524059044, 267.5915631085319, 267.9222051637051, 99.52944438500907, 99.92204763655621, 99.98854342961772)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.7368421052631579,1642.604622911867,35.559223631492365,"(161.10194092126864, 161.10194092126864, 161.10194092127006, 286.1019409212697, 286.1019409212693, 286.1019409212698, 96.61116193519376, 93.69165457718931, 126.55847305878476)","(156.38319715352938, 157.98254591936146, 159.9166521305852, 284.7919707061327, 284.5023775207422, 284.7983619523258, 95.5009275390085, 92.89899346801005, 125.8295965221718)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.7894736842105263,1759.933524548429,28.16822565620517,"(179.5794355390928, 179.57943553782582, 179.5794368232333, 304.5794358593362, 304.57943585932225, 304.5794358599594, 106.67427207154475, 106.69760957513436, 106.67427205777524)","(175.9995137796138, 177.25765313796606, 178.57538438208456, 303.5041834431356, 303.22830194954554, 303.4832958676676, 105.74678085987127, 106.05170434149848, 106.08670710690845)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.8421052631578947,1877.2624261849908,21.160723289389995,"(197.09819177652463, 197.0981917765253, 197.09819177652534, 322.09819177652747, 322.09819177652764, 322.0981917765223, 109.543741958397, 109.54374195839684, 109.5437419583972)","(194.72909904714976, 195.62266829649352, 196.293469058055, 321.28220645796875, 321.0103716996217, 321.22277438664, 108.81124732149739, 109.03069267327682, 109.08470296177666)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.894736842105263,1994.5913278215526,14.171075079577024,"(214.5723123010573, 214.5723123010575, 214.57231230105765, 339.5723123010603, 339.57231230106044, 339.57231230105407, 112.40985089402952, 112.40985089403152, 112.40985089402827)","(213.60042722846848, 214.06920871283486, 214.01334742237137, 339.07687486747017, 338.7848909162255, 338.9513535545577, 111.9041811438265, 112.05506088519014, 112.1054837692859)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.9473684210526315,2111.9202294581146,5.589165662189452,"(216.47291415547326, 206.47291415547383, 260.5812575335794, 350.44582831097375, 364.5541716890494, 364.554171689009, 115.86440131651025, 115.86465507733129, 115.86459600216425)","(216.47291415547326, 206.47291415547383, 260.5171826426727, 350.44582831097375, 364.2260307870455, 364.33010525361976, 115.71897543551586, 115.78768115485587, 115.83667733302605)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
1.0,2229.2491310946766,1.0,"(215.0, 205.0, 265.0, 330.0, 390.0, 380.0, 118.27292752373472, 116.48811453151977, 114.70353516097379)","(215.0, 205.0, 265.0, 330.0, 390.0, 380.0, 118.27292752373472, 116.48811453151977, 114.70353516097379)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
