Free Allocation,Emission Cap,Permit Price,Outputs,Emissions,Profits
0.0,3074.5378274769137,29.087066650390625,"(93.51057233111973, 87.7777321537076, 87.7777321537076, 145.6113425005262, 145.6113425005262, 145.6113425005262, 52.53809823853055, 52.543401133208356, 52.50229815729079, 106.1239559454304, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 176.04523429126368, 87.7777321537076, 87.7777321537076, 87.7777321537076, 87.7777321537076, 155.12134484087642, 155.12134484087642, 155.12134484087642, 155.12134484087642, 52.38673312577384, 52.399028588938776, 52.314236321497944, 52.364970913191186, 106.1239559454304, 106.1239559454304, 106.1239559454304)","(83.77029870279783, 86.46622770085366, 86.26749815728596, 143.05388273577, 138.5607993122832, 142.85738502313853, 50.65775120945325, 51.018008945477526, 50.96088471332359, 104.27929055899459, 103.24320171062494, 95.3524333122808, 154.48093113293055, 162.37169953127471, 165.27371165811408, 84.89697791890215, 85.8973851246303, 86.25233996597677, 86.25233996597677, 153.2409978117991, 152.24059060607098, 144.34982220772682, 152.24059060607098, 50.50638609669654, 50.873636401207946, 50.433889292420645, 49.484216678385735, 95.3524333122808, 103.24320171062494, 104.2436089163531)","(1022.69159435690, 807.038335107443, 816.196369545466, 2262.74257497058, 2326.29086559510, 2265.05073483529, 1638.03767945813, 1632.04640472549, 1628.87254144629, 5616.42777341419, 5633.07615332416, 5742.01048752030, 11451.7159102662, 11342.7792007181, 12188.7857362851, 838.003615375270, 822.162457586375, 816.537926158160, 816.536581975688, 2396.26647516542, 2412.10616841136, 2521.04154384504, 2412.10530549426, 1630.40352254150, 1622.69152204151, 1625.27243605699, 1642.24603433830, 5741.99288979955, 5633.05926643795, 5617.21859196620)"
0.05263157894736842,3074.5378274769137,30.040740966796875,"(87.7777321537076, 87.7777321537076, 87.7777321537076, 145.6113425005262, 145.6113425005262, 145.6113425005262, 52.15263434647702, 51.91387427448694, 52.112812233234685, 106.1239559454304, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 176.04523429126368, 87.7777321537076, 87.7777321537076, 93.51057233111973, 93.51057233111973, 145.6113425005262, 155.12134484087642, 155.12134484087642, 155.12134484087642, 52.22531717575766, 52.30736755625216, 52.34955153778105, 52.4117880246548, 106.1239559454304, 106.1239559454304, 106.1239559454304)","(77.67510474644789, 86.46622770085366, 86.26749815728596, 142.96946483563136, 138.5607993122832, 142.85738502313853, 50.27228731739972, 50.35834417407536, 50.54024904863045, 104.27929055899459, 103.14039304907523, 94.69929293466592, 153.82779075531568, 162.268890869725, 164.6205712804992, 84.79416925735244, 85.8973851246303, 91.95504223070816, 91.95504223070816, 143.73099547144892, 152.13778194452127, 143.69668183011194, 152.13778194452127, 50.34497014668036, 50.75183745584058, 50.469204508703754, 49.42822512829963, 94.69929293466592, 103.14039304907523, 104.2436089163531)","(985.918724554086, 813.040781149124, 822.388338848759, 2264.82021815576, 2332.62541082641, 2267.28773662592, 1609.03577444489, 1594.40702731556, 1604.56864879210, 5516.97929227502, 5534.65253487413, 5651.33152157276, 11304.6477159338, 11187.9662622101, 12031.4247450934, 845.539357200830, 828.707394183079, 874.053508884601, 874.052326254568, 2253.29807167531, 2414.47543831822, 2531.15551571804, 2414.47457423447, 1617.12622086232, 1615.14878991264, 1623.45701228905, 1643.87028652304, 5651.31368027219, 5534.63561430600, 5517.80413949318)"
0.10526315789473684,3074.5378274769137,30.517578125,"(87.7777321537076, 87.7777321537076, 87.7777321537076, 145.6113425005262, 145.6113425005262, 145.6113425005262, 52.0716225327401, 52.30236727413585, 51.76827369220151, 106.1239559454304, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 176.04523429126368, 93.51057233111973, 93.51057233111973, 93.51057233111973, 93.51057233111973, 145.6113425005262, 155.12134484087642, 155.12134484087642, 155.12134484087642, 52.00830682583398, 52.16811792502074, 52.134739283461094, 52.32847767302867, 106.1239559454304, 106.1239559454304, 106.1239559454304)","(77.67510474644789, 86.42124904779632, 86.26749815728596, 142.96946483563136, 138.18638181503124, 142.85738502313853, 50.143488497311594, 50.746837173724266, 50.195710507597276, 104.27929055899459, 103.14039304907523, 94.69929293466592, 153.82779075531568, 162.268890869725, 164.6205712804992, 90.52700943476457, 91.58243829569122, 91.95504223070816, 91.95504223070816, 143.6832084650977, 152.13778194452127, 143.69668183011194, 152.13778194452127, 50.08017279040547, 50.61258782460916, 50.20660524803259, 49.344914776673505, 94.69929293466592, 103.14039304907523, 104.19582191000188)","(991.427705533807, 814.373651813906, 823.800147372293, 2196.64706483371, 2266.69354517738, 2199.16802712316, 1607.06443702110, 1597.33261222350, 1584.92178633001, 5467.25505170543, 5485.47136295665, 5606.17537984595, 11231.2969093373, 11110.5904254230, 11952.9275397023, 899.006403509609, 881.663664971355, 875.532090029318, 875.530907399285, 2184.77700046391, 2341.93049072047, 2462.63559831095, 2341.92962663672, 1604.45917105741, 1606.31429513163, 1613.49369637556, 1638.56400442089, 5606.15753854538, 5485.45444238852, 5468.11210415045)"
0.15789473684210525,3074.5378274769137,30.994415283203125,"(93.51057233111973, 93.51057233111973, 93.51057233111973, 155.12134484087642, 155.12134484087642, 145.6113425005262, 51.93789640262764, 52.08737213513182, 52.071268957522264, 106.1239559454304, 106.1239559454304, 106.1239559454304, 176.04523429126368, 165.25245376608015, 165.25245376608015, 93.51057233111973, 93.51057233111973, 93.51057233111973, 87.7777321537076, 145.6113425005262, 145.6113425005262, 145.6113425005262, 145.6113425005262, 52.1355639866557, 52.154879588418154, 52.033633735189156, 51.93165179459081, 106.1239559454304, 106.1239559454304, 106.1239559454304)","(83.40794492386001, 92.15408922520845, 91.97114611157049, 152.47946717598157, 147.69638415538145, 142.76293571718367, 50.00976236719914, 50.53184203472024, 50.49870577291803, 104.27929055899459, 103.14039304907523, 94.69929293466592, 164.6205712804992, 162.268890869725, 153.82779075531568, 90.52700943476457, 91.58243829569122, 91.95504223070816, 86.22220205329603, 143.6832084650977, 142.62777960417105, 134.18667948976173, 142.62777960417105, 50.20742995122719, 50.599349488006574, 50.10549969976065, 48.948088898235646, 94.69929293466592, 103.14039304907523, 104.19582191000188)","(1053.02815487013, 871.802060088817, 881.313425749830, 2411.27086524879, 2483.59810959761, 2269.53770582292, 1599.57183056425, 1600.38467734674, 1601.44464139238, 5417.53081113584, 5436.29019103918, 5561.01923811914, 11874.4310723203, 11033.2145886359, 11157.9452575392, 905.859535920073, 888.013529683089, 881.704283339543, 830.017094080719, 2254.73992845406, 2272.58449203807, 2397.31435098709, 2272.58350888361, 1611.71877247178, 1604.22948065127, 1604.07512533618, 1616.04179215671, 5561.00139681857, 5436.27327047105, 5418.42766453424)"
0.21052631578947367,3074.5378274769137,31.47125244140625,"(93.51057233111973, 93.51057233111973, 93.51057233111973, 155.12134484087642, 155.12134484087642, 145.6113425005262, 51.67076507255883, 51.868279389345204, 52.06089947747327, 106.1239559454304, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 165.25245376608015, 93.51057233111973, 93.51057233111973, 93.51057233111973, 93.51057233111973, 145.6113425005262, 145.6113425005262, 145.6113425005262, 145.6113425005262, 51.930257625747785, 51.995877996547904, 52.02975258998641, 51.98280318949232, 106.1239559454304, 106.1239559454304, 106.1239559454304)","(83.40794492386001, 92.15408922520845, 91.97114611157049, 152.47946717598157, 147.69638415538145, 142.76293571718367, 49.74263103713032, 50.312749288933624, 50.488336292869036, 104.23371598076031, 103.14039304907523, 94.69929293466592, 153.82779075531568, 162.268890869725, 153.82779075531568, 90.52700943476457, 91.58243829569122, 91.95504223070816, 91.95504223070816, 143.6832084650977, 142.62777960417105, 134.18667948976173, 142.62777960417105, 50.00212359031928, 50.44034789613632, 50.1016185545579, 48.999240293137156, 94.69929293466592, 103.14039304907523, 104.19582191000188)","(1121.57765054381, 936.181069168607, 945.779668904040, 2338.56298943627, 2413.17098550008, 2201.46303325880, 1588.82899741827, 1586.87458626941, 1590.66624084237, 5367.82816503151, 5387.10901912170, 5515.86309639233, 11798.0086820426, 11669.2521377469, 11798.0078368409, 971.014397103308, 952.665123167594, 946.178205422539, 946.177022792506, 2186.22643564806, 2204.57426693080, 2333.32915607048, 2204.57328377634, 1597.18264411651, 1594.30452727809, 1602.68541094147, 1618.41350415689, 5515.84525509175, 5387.09209855357, 5368.74322491804)"
0.2631578947368421,3074.5378274769137,31.948089599609375,"(93.51057233111973, 99.61782917811763, 99.61782917811763, 145.6113425005262, 155.12134484087642, 145.6113425005262, 51.52665282299837, 51.65339023499785, 52.09819639157351, 99.61782917811763, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 165.25245376608015, 93.51057233111973, 93.51057233111973, 93.51057233111973, 93.51057233111973, 145.6113425005262, 145.6113425005262, 145.6113425005262, 145.6113425005262, 52.0307002547289, 51.97390100784757, 51.88857412389061, 51.740583345711734, 106.1239559454304, 106.1239559454304, 106.1239559454304)","(83.03211111609278, 98.26134607220635, 98.07840295856839, 142.96946483563136, 147.69638415538145, 142.76293571718367, 49.598518787569866, 50.09786013458627, 50.493854159438264, 97.72758921344754, 103.14039304907523, 94.00655028003435, 153.13504810068412, 162.268890869725, 153.13504810068412, 90.52700943476457, 91.58243829569122, 91.95504223070816, 91.95504223070816, 143.6832084650977, 142.62777960417105, 133.49393683513017, 142.62777960417105, 50.10256621930039, 50.41837090743599, 49.96044008846211, 48.75702044935657, 94.00655028003435, 103.14039304907523, 104.19582191000188)","(1134.27626253707, 1004.37548036182, 1014.06117481190, 2269.08044645989, 2490.26429665005, 2271.86478149084, 1574.13795779051, 1578.19653751521, 1599.82748315598, 5318.96322742877, 5683.15580241907, 5816.15395083720, 11724.8770265352, 11591.8763009599, 11724.8761736692, 980.252370432129, 961.399828797686, 954.735239651121, 954.734057021089, 2256.18936363820, 2275.04046261968, 2408.03946156068, 2275.03947946522, 1601.72564255157, 1591.91877941890, 1593.89764911785, 1606.45891260419, 5816.13584561950, 5683.13888185094, 5664.28674051668)"
0.3157894736842105,3074.5378274769137,31.948089599609375,"(99.61782917811763, 99.61782917811763, 99.61782917811763, 145.6113425005262, 155.12134484087642, 145.6113425005262, 51.57494530255503, 51.51125609072956, 51.981056462554385, 99.61782917811763, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 165.25245376608015, 99.61782917811763, 99.61782917811763, 93.51057233111973, 93.51057233111973, 145.6113425005262, 145.6113425005262, 145.6113425005262, 145.6113425005262, 51.93322000578542, 52.04791481772962, 51.96782575731188, 51.80782505954403, 106.1239559454304, 106.1239559454304, 106.1239559454304)","(89.13936796309068, 98.26134607220635, 98.07840295856839, 142.96946483563136, 147.69638415538145, 142.76293571718367, 49.64681126712652, 49.95572599031798, 50.37671423041914, 97.72758921344754, 103.14039304907523, 94.00655028003435, 153.13504810068412, 162.268890869725, 153.13504810068412, 96.63426628176246, 97.68969514268912, 91.95504223070816, 91.95504223070816, 143.6832084650977, 142.62777960417105, 133.49393683513017, 142.62777960417105, 50.005085970356916, 50.49238471731804, 50.03969172188337, 48.82426216318886, 94.00655028003435, 103.14039304907523, 104.19582191000188)","(1178.99763186727, 989.363207578324, 999.048902028411, 2269.08044645989, 2490.26429665005, 2271.86478149084, 1576.80645152661, 1576.69484675832, 1593.53165231837, 5318.96322742877, 5683.15580241907, 5816.15395083720, 11724.8770265352, 11591.8763009599, 11724.8761736692, 1024.97376203652, 1006.12130048454, 940.643322254838, 940.642139624805, 2256.18936363820, 2275.04046261968, 2408.03946156068, 2275.03947946522, 1602.35895741785, 1597.17475251125, 1598.70945454268, 1611.06574481409, 5816.13584561950, 5683.13888185094, 5664.28674051668)"
0.3684210526315789,3074.5378274769137,32.901763916015625,"(99.61782917811763, 99.61782917811763, 99.61782917811763, 145.6113425005262, 145.6113425005262, 145.6113425005262, 51.83070480592484, 51.61214679966451, 51.51280977676908, 106.1239559454304, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 165.25245376608015, 99.61782917811763, 99.61782917811763, 99.61782917811763, 99.61782917811763, 145.6113425005262, 145.6113425005262, 145.6113425005262, 145.6113425005262, 51.438128568976985, 51.74913030453029, 51.85653210209382, 51.57485613417749, 106.1239559454304, 99.61782917811763, 106.1239559454304)","(89.13936796309068, 98.21481575386487, 98.07840295856839, 142.88225945478132, 137.7920794053526, 142.76293571718367, 49.8535696802473, 50.025882797576294, 49.90846754463384, 104.23371598076031, 103.03391427084975, 94.00655028003435, 153.13504810068412, 162.1624120914995, 153.13504810068412, 96.52778750353698, 97.64069405244008, 98.03156517602942, 98.03156517602942, 143.63420737484867, 142.52130082594556, 133.49393683513017, 142.52130082594556, 49.46099344329944, 50.162866302442076, 49.879396976416274, 48.48481445959684, 94.00655028003435, 96.52778750353698, 104.14682081975285)","(1174.81569263103, 976.501082391765, 986.342034703524, 2271.28809546731, 2352.92027654852, 2274.19185715876, 1582.02217704126, 1565.93522078518, 1564.89949711697, 5563.94859349471, 5584.89465326475, 5726.50231826117, 11578.8360642200, 11437.2258321298, 11578.8352113540, 1013.74531027181, 993.797824594503, 986.777703671751, 986.776663109357, 2257.65149870524, 2277.59763020697, 2419.20614340122, 2277.59664558292, 1575.44098315457, 1577.23215077286, 1581.10441081688, 1594.67586103366, 5726.48421304348, 5246.68951344210, 5564.93054337905)"
0.42105263157894735,3074.5378274769137,33.855438232421875,"(99.61782917811763, 106.1239559454304, 99.61782917811763, 145.6113425005262, 145.6113425005262, 145.6113425005262, 50.98475383911408, 50.99149353334529, 51.460150511253445, 106.1239559454304, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 165.25245376608015, 99.61782917811763, 99.61782917811763, 99.61782917811763, 99.61782917811763, 145.6113425005262, 145.6113425005262, 145.6113425005262, 145.6113425005262, 51.63760913982372, 51.57037187101238, 51.62536316192902, 51.60847111500107, 106.1239559454304, 99.61782917811763, 106.1239559454304)","(89.13936796309068, 104.72094252117763, 98.0486468133231, 142.88225945478132, 137.7920794053526, 142.66524736172732, 49.007618713436536, 49.40522953125708, 49.8558082791182, 104.18701691781273, 103.03391427084975, 93.2718035969521, 152.40030141760184, 162.1624120914995, 152.40030141760184, 96.52778750353698, 97.64069405244008, 98.03156517602942, 98.03156517602942, 143.63420737484867, 142.52130082594556, 132.7591901520479, 142.52130082594556, 49.660474014146175, 49.98410786892416, 49.64822803625148, 48.51842944042043, 93.2718035969521, 96.52778750353698, 104.14682081975285)","(1237.49977688963, 1095.69854770233, 1040.52204305757, 2135.02495435520, 2221.51150941543, 2138.10328464641, 1541.52273129762, 1546.57400591232, 1565.18894685984, 5464.55946074926, 5486.63385550584, 5636.92963039848, 11432.8741664842, 11282.5757046316, 11432.8733053748, 1069.38324857585, 1048.37441250629, 1040.98152783195, 1040.98048726956, 2120.67124417448, 2141.67872606846, 2291.97539190173, 2141.67774144441, 1576.96868501918, 1568.72552641401, 1578.67671031320, 1599.27472835279, 5636.91123881033, 5154.63344168046, 5465.60839522789)"
0.47368421052631576,3074.5378274769137,35.28594970703125,"(99.61782917811763, 106.1239559454304, 106.1239559454304, 145.6113425005262, 145.6113425005262, 136.68436915929485, 51.020314829476746, 51.46515841589232, 51.21223020571151, 99.61782917811763, 106.1239559454304, 106.1239559454304, 165.25245376608015, 165.25245376608015, 165.25245376608015, 99.61782917811763, 99.61782917811763, 99.61782917811763, 99.61782917811763, 145.6113425005262, 145.6113425005262, 145.6113425005262, 145.6113425005262, 51.10465786551305, 51.234039383251655, 51.13268430279315, 50.963212149098624, 106.1239559454304, 99.61782917811763, 106.1239559454304)","(88.74955220090699, 104.67282258425843, 104.55477358063587, 142.7921745505524, 137.37683699820587, 133.73827402049596, 48.992933705500995, 49.847553674649696, 49.57546690549272, 97.68089015049996, 102.9236336784578, 93.2718035969521, 152.40030141760184, 162.05213149910756, 152.40030141760184, 96.41750691114504, 97.59044805414187, 98.000224436875, 98.000224436875, 143.58396137655046, 142.41102023355361, 132.7591901520479, 142.41102023355361, 49.0772767415373, 49.61643464200903, 49.1053031788174, 47.76288988212604, 93.2718035969521, 96.41750691114504, 104.09657482145464)","(1290.61090237809, 1137.87194578128, 1148.08723696835, 2060.68831641940, 2154.71688795350, 1941.89541361082, 1541.86023328548, 1545.81188226332, 1543.66802928027, 5316.90800585912, 5684.56908032472, 5848.73120031038, 11214.8637865724, 11050.6989900891, 11214.8629254630, 1111.59261585569, 1088.89341750450, 1080.94355348834, 1080.94251226029, 2045.18784277599, 2067.88569579911, 2232.04870429769, 2067.88470964951, 1546.76712354568, 1539.85223367164, 1548.03286863257, 1562.36176734237, 5848.71280872223, 5340.71086502765, 5661.85323307694)"
