Free Allocation,Emission Cap,Permit Price,Outputs,Emissions,Profits
0.0,1560.4743917662736,38.467629784717516,"(153.83092553820615, 153.83092553820612, 153.8309255382066, 278.83092553820853, 278.8309255382087, 278.83092553820364, 135.78477974770587, 7.922404839214352, 135.78477397644266)","(148.6940416810666, 150.41848171348448, 152.58058363299452, 277.43632491666716, 277.139862505441, 277.4511293086778, 134.60770494840426, 7.10972541120428, 135.03653764833342)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.010101010101010102,1560.4743917662736,39.95155144606494,"(157.13330453346936, 157.1333045334691, 133.12008218602057, 275.12112138484, 275.1211213848398, 275.1211213848355, 101.77376652761855, 101.77578051788873, 101.76579482974033)","(151.7890362097522, 153.5751959263507, 131.8375165976286, 273.684212345645, 273.3839832368811, 273.7033437176077, 100.56357206714739, 100.94110313422684, 100.99642853103394)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.020202020202020204,1560.4743917662736,40.49480588504202,"(150.8081775038113, 150.80817750381138, 150.8081775038112, 273.76298528739744, 273.7629852873972, 273.7629852873924, 101.35941963736525, 101.60259841701227, 101.60259841701205)","(145.38798702397378, 147.19741500902387, 149.51410745516034, 272.31127648955083, 272.00964339594356, 272.33130285337825, 100.13729525164139, 100.75986771937325, 100.82549656822819)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.030303030303030304,1560.4743917662736,40.684632645849085,"(151.37058752521438, 151.37058752521426, 151.37058752521466, 273.2884183853798, 273.28841838537954, 273.28841838537477, 101.45835682574256, 101.4581076154461, 101.45835682574341)","(145.92446683651733, 147.7414264381227, 150.0724975288761, 271.83153817972874, 271.5294144985147, 271.85187727621786, 100.2320561396317, 100.61256288740738, 100.67855198125642)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.04040404040404041,1560.4743917662736,40.91425979590362,"(151.84541889539452, 151.84767479055458, 151.84767479055503, 272.71435051024315, 272.7143505102435, 272.71435051023855, 101.46515094614416, 101.05919823471821, 101.46356097603531)","(146.3680780308098, 148.19625753527134, 150.54472199654262, 271.2512146237235, 270.94849749491874, 271.272158048025, 100.23379832767372, 100.21024946723797, 100.68048640710441)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.05050505050505051,1560.4743917662736,41.04791127019597,"(152.56303890407855, 152.56303890407884, 152.56303890407943, 272.6248002123256, 272.28067882314406, 271.99060805024385, 101.3024074671258, 101.30243170027659, 101.30226511488445)","(147.06756972456472, 148.89866773768264, 151.25725578238956, 271.15802328871354, 270.5108393623312, 270.54513233106536, 100.06811443761194, 100.45150165623647, 100.51728744567836)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.06060606060606061,1560.4743917662736,41.254720190172655,"(153.11391470489735, 153.11391470489764, 153.1139147048979, 271.8631995245707, 271.8631995245705, 271.8631995245659, 101.21363293046213, 101.21364235539433, 101.21365108167609)","(147.59035219039416, 149.42949898320634, 151.80375200555463, 270.3907885520065, 270.087191538567, 270.4126433763807, 99.97478998307128, 100.359646533983, 100.42572860310968)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.07070707070707072,1560.4743917662736,41.44438309611909,"(153.71709022159828, 153.7170902216083, 153.7090076338796, 271.38904443995955, 271.38904180325477, 271.3890409923396, 100.99616069981491, 101.13599985445214, 101.20309432258483)","(148.16776352075127, 150.01429178892897, 152.39481134035327, 269.9114665306351, 269.6073767091671, 269.93382561890894, 99.75314505694035, 100.27924001909864, 100.4124711814899)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.08080808080808081,1560.4743917662736,41.03046039822074,"(155.71283090307867, 155.71283090307847, 155.712830903079, 272.4238490044506, 272.4238490044504, 272.4238490044456, 113.77443013698189, 65.76190813317001, 113.77443013698385)","(150.21973228472018, 152.05015112875716, 154.40741733725233, 270.9575474910238, 270.6545300537944, 270.9788019801042, 112.5405210369155, 64.91123678439519, 112.98970095556614)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
0.09090909090909091,1560.4743917662736,41.64611890809605,"(155.34972975432686, 155.34972975432748, 155.3497297543275, 270.8847027297621, 270.88470272976184, 270.88470272975786, 104.66217971433356, 90.69540515735461, 104.66217971433319)","(149.7729988595705, 151.62766288941373, 154.03127843242973, 269.4016289698441, 269.09702042694755, 269.4245315543285, 103.41472576494182, 89.8358140385905, 103.86873083020704)","(0, 0, 0, 0, 0, 0, 0, 0, 0)"
